id,seasonNum,episodeNum,sceneNum,sceneStartTime,sceneEndTime,sceneLocation,sceneSubLocation,characterName
1842,2,8,3,0:05:53,0:07:00,North of the Wall,Frostfang Mountains,Qhorin Halfhand
1843,2,8,4,0:07:00,0:07:11,North of the Wall,Frostfang Mountains,Ygritte
1844,2,8,4,0:07:00,0:07:11,North of the Wall,Frostfang Mountains,Jon Snow
1845,2,8,5,0:07:11,0:07:45,North of the Wall,Frostfang Mountains,Jon Snow
1846,2,8,5,0:07:11,0:07:45,North of the Wall,Frostfang Mountains,Qhorin Halfhand
1847,2,8,6,0:07:45,0:09:59,The Westerlands,Camp of the North,Robb Stark
1848,2,8,6,0:07:45,0:09:59,The Westerlands,Camp of the North,Talisa Maegyr
1849,2,8,7,0:09:59,0:10:17,The Westerlands,Camp of the North,Robb Stark
1850,2,8,7,0:09:59,0:10:17,The Westerlands,Camp of the North,Talisa Maegyr
1851,2,8,7,0:09:59,0:10:17,The Westerlands,Camp of the North,Stark Messenger
1852,2,8,8,0:10:17,0:11:58,The Westerlands,Camp of the North,Robb Stark
1853,2,8,8,0:10:17,0:11:58,The Westerlands,Camp of the North,Rickard Karstark
1854,2,8,8,0:10:17,0:11:58,The Westerlands,Camp of the North,Catelyn Stark
1855,2,8,9,0:11:58,0:12:05,The Westerlands,To King's Landing,
1856,2,8,10,0:12:05,0:14:28,The Westerlands,To King's Landing,Jaime Lannister
1857,2,8,10,0:12:05,0:14:28,The Westerlands,To King's Landing,Brienne of Tarth
1858,2,8,11,0:14:28,0:16:15,The Riverlands,Harrenhal,Arya Stark
1859,2,8,11,0:14:28,0:16:15,The Riverlands,Harrenhal,Tywin Lannister
1860,2,8,11,0:14:28,0:16:15,The Riverlands,Harrenhal,Kevan Lannister
1861,2,8,11,0:14:28,0:16:15,The Riverlands,Harrenhal,Gregor Clegane
1862,2,8,12,0:16:15,0:16:57,The Riverlands,Harrenhal,Arya Stark
1863,2,8,12,0:16:15,0:16:57,The Riverlands,Harrenhal,Rorge
1864,2,8,12,0:16:15,0:16:57,The Riverlands,Harrenhal,Biter
1865,2,8,13,0:16:57,0:17:30,The Riverlands,Harrenhal,Hot Pie
1866,2,8,13,0:16:57,0:17:30,The Riverlands,Harrenhal,Gendry
1867,2,8,13,0:16:57,0:17:30,The Riverlands,Harrenhal,Arya Stark
1868,2,8,14,0:17:30,0:17:35,The Riverlands,Harrenhal,Tywin Lannister
1869,2,8,14,0:17:30,0:17:35,The Riverlands,Harrenhal,Arya Stark
1870,2,8,14,0:17:30,0:17:35,The Riverlands,Harrenhal,Hot Pie
1871,2,8,14,0:17:30,0:17:35,The Riverlands,Harrenhal,Gendry
1872,2,8,15,0:17:35,0:17:46,The Riverlands,Harrenhal,Arya Stark
1873,2,8,16,0:17:46,0:18:33,North of the Wall,Frostfang Mountains,Jon Snow
1874,2,8,16,0:17:46,0:18:33,North of the Wall,Frostfang Mountains,Qhorin Halfhand
1875,2,8,16,0:17:46,0:18:33,North of the Wall,Frostfang Mountains,Ygritte
1876,2,8,16,0:17:46,0:18:33,North of the Wall,Frostfang Mountains,Rattleshirt
1877,2,8,17,0:18:33,0:20:04,The Crownlands,King's Landing,Tyrion Lannister
1878,2,8,17,0:18:33,0:20:04,The Crownlands,King's Landing,Bronn
1879,2,8,18,0:20:04,0:22:15,The Crownlands,King's Landing,Tyrion Lannister
1880,2,8,18,0:20:04,0:22:15,The Crownlands,King's Landing,Bronn
1881,2,8,18,0:20:04,0:22:15,The Crownlands,King's Landing,Lord Varys
1882,2,8,19,0:22:15,0:24:38,North of the Wall,Fist of the First Men,Grenn
1883,2,8,19,0:22:15,0:24:38,North of the Wall,Fist of the First Men,Samwell Tarly
1884,2,8,19,0:22:15,0:24:38,North of the Wall,Fist of the First Men,Eddison Tollett
1885,2,8,20,0:24:38,0:24:55,The Riverlands,Harrenhal,Arya Stark
1886,2,8,21,0:24:55,0:26:57,The Riverlands,Harrenhal,Arya Stark
1887,2,8,21,0:24:55,0:26:57,The Riverlands,Harrenhal,Jaqen H'ghar
1888,2,8,22,0:26:57,0:27:11,The Crownlands,King's Landing,Podrick Payne
1889,2,8,22,0:26:57,0:27:11,The Crownlands,King's Landing,Tyrion Lannister
1890,2,8,22,0:26:57,0:27:11,The Crownlands,King's Landing,Cersei Lannister
1891,2,8,23,0:27:11,0:27:51,The Crownlands,King's Landing,Tyrion Lannister
1892,2,8,23,0:27:11,0:27:51,The Crownlands,King's Landing,Cersei Lannister
1893,2,8,24,0:27:51,0:27:53,The Crownlands,King's Landing,Podrick Payne
1894,2,8,24,0:27:51,0:27:53,The Crownlands,King's Landing,Tyrion Lannister
1895,2,8,24,0:27:51,0:27:53,The Crownlands,King's Landing,Cersei Lannister
1896,2,8,25,0:27:53,0:30:55,The Crownlands,King's Landing,Tyrion Lannister
1897,2,8,25,0:27:53,0:30:55,The Crownlands,King's Landing,Cersei Lannister
1898,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,Tyrion Lannister
1899,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,Ros
1900,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,Cersei Lannister
1901,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,Podrick Payne
1902,2,8,26,0:30:55,0:31:52,The Crownlands,King's Landing,Mandon Moore
1903,2,8,27,0:31:52,0:32:21,The Crownlands,King's Landing,Cersei Lannister
1904,2,8,27,0:31:52,0:32:21,The Crownlands,King's Landing,Tyrion Lannister
1905,2,8,28,0:32:21,0:33:50,The Crownlands,King's Landing,Tyrion Lannister
1906,2,8,28,0:32:21,0:33:50,The Crownlands,King's Landing,Shae
1907,2,8,29,0:33:50,0:34:38,The Westerlands,Camp of the North,Robb Stark
1908,2,8,29,0:33:50,0:34:38,The Westerlands,Camp of the North,Roose Bolton
1909,2,8,30,0:34:38,0:34:59,The Westerlands,Camp of the North,Robb Stark
1910,2,8,30,0:34:38,0:34:59,The Westerlands,Camp of the North,Roose Bolton
1911,2,8,30,0:34:38,0:34:59,The Westerlands,Camp of the North,Talisa Maegyr
1912,2,8,31,0:34:59,0:40:52,The Westerlands,Camp of the North,Robb Stark
1913,2,8,31,0:34:59,0:40:52,The Westerlands,Camp of the North,Talisa Maegyr
1914,2,8,32,0:40:52,0:42:07,The Riverlands,Harrenhal,Arya Stark
1915,2,8,32,0:40:52,0:42:07,The Riverlands,Harrenhal,Hot Pie
1916,2,8,32,0:40:52,0:42:07,The Riverlands,Harrenhal,Gendry
1917,2,8,33,0:42:07,0:42:32,The Crownlands,Blackwater Bay,Davos Seaworth
1918,2,8,33,0:42:07,0:42:32,The Crownlands,Blackwater Bay,Stannis Baratheon
1919,2,8,33,0:42:07,0:42:32,The Crownlands,Blackwater Bay,Matthos Seaworth
1920,2,8,34,0:42:32,0:45:03,The Crownlands,Blackwater Bay,Davos Seaworth
1921,2,8,34,0:42:32,0:45:03,The Crownlands,Blackwater Bay,Stannis Baratheon
1922,2,8,35,0:45:03,0:46:07,The Crownlands,King's Landing,Joffrey Baratheon
1923,2,8,35,0:45:03,0:46:07,The Crownlands,King's Landing,Tyrion Lannister
1924,2,8,35,0:45:03,0:46:07,The Crownlands,King's Landing,Lord Varys
1925,2,8,36,0:46:07,0:48:15,The Crownlands,King's Landing,Tyrion Lannister
1926,2,8,36,0:46:07,0:48:15,The Crownlands,King's Landing,Lord Varys
1927,2,8,37,0:48:15,0:48:37,Qarth,,Daenerys Targaryen
1928,2,8,37,0:48:15,0:48:37,Qarth,,Jorah Mormont
1929,2,8,37,0:48:15,0:48:37,Qarth,,Kovarro
1930,2,8,38,0:48:37,0:50:02,Qarth,,Daenerys Targaryen
1931,2,8,38,0:48:37,0:50:02,Qarth,,Jorah Mormont
1932,2,8,39,0:50:02,0:50:34,The North,Winterfell,Theon Greyjoy
1933,2,8,39,0:50:02,0:50:34,The North,Winterfell,Dagmer Cleftjaw
1934,2,8,40,0:50:34,0:50:44,The North,Winterfell,Maester Luwin
1935,2,8,40,0:50:34,0:50:44,The North,Winterfell,Osha
1936,2,8,41,0:50:44,0:50:48,The North,Winterfell,Maester Luwin
1937,2,8,41,0:50:44,0:50:48,The North,Winterfell,Theon Greyjoy
1938,2,8,41,0:50:44,0:50:48,The North,Winterfell,Dagmer Cleftjaw
1939,2,8,42,0:50:48,0:51:04,The North,Winterfell,Maester Luwin
1940,2,8,43,0:51:04,0:52:00,The North,Winterfell,Osha
1941,2,8,43,0:51:04,0:52:00,The North,Winterfell,Maester Luwin
1942,2,8,43,0:51:04,0:52:00,The North,Winterfell,Bran Stark
1943,2,8,43,0:51:04,0:52:00,The North,Winterfell,Rickon Stark
1944,2,8,43,0:51:04,0:52:00,The North,Winterfell,Hodor
1945,2,9,1,0:01:54,0:02:41,The Crownlands,Blackwater Bay,Davos Seaworth
1946,2,9,2,0:02:41,0:02:57,The Crownlands,Blackwater Bay,Stannis Baratheon
1947,2,9,3,0:02:57,0:03:25,The Crownlands,Blackwater Bay,
1948,2,9,4,0:03:25,0:04:46,The Crownlands,Blackwater Bay,Davos Seaworth
1949,2,9,4,0:03:25,0:04:46,The Crownlands,Blackwater Bay,Matthos Seaworth
1950,2,9,5,0:04:46,0:06:30,The Crownlands,King's Landing,Tyrion Lannister
1951,2,9,5,0:04:46,0:06:30,The Crownlands,King's Landing,Shae
1952,2,9,6,0:06:30,0:08:03,The Crownlands,King's Landing,Cersei Lannister
1953,2,9,6,0:06:30,0:08:03,The Crownlands,King's Landing,Grand Maester Pycelle
1954,2,9,7,0:08:03,0:09:37,The Crownlands,King's Landing,Bronn
1955,2,9,7,0:08:03,0:09:37,The Crownlands,King's Landing,Armeca
1956,2,9,7,0:08:03,0:09:37,The Crownlands,King's Landing,Singing Lannister Soldier
1957,2,9,8,0:09:37,0:12:08,The Crownlands,King's Landing,Sandor Clegane
1958,2,9,8,0:09:37,0:12:08,The Crownlands,King's Landing,Bronn
1959,2,9,8,0:09:37,0:12:08,The Crownlands,King's Landing,Armeca
1960,2,9,8,0:09:37,0:12:08,The Crownlands,King's Landing,Singing Lannister Soldier
1961,2,9,9,0:12:08,0:15:00,The Crownlands,King's Landing,Lord Varys
1962,2,9,9,0:12:08,0:15:00,The Crownlands,King's Landing,Tyrion Lannister
1963,2,9,9,0:12:08,0:15:00,The Crownlands,King's Landing,Podrick Payne
1964,2,9,10,0:15:00,0:15:07,The Crownlands,Blackwater Bay,
1965,2,9,11,0:15:07,0:15:23,The Crownlands,Blackwater Bay,Davos Seaworth
1966,2,9,11,0:15:07,0:15:23,The Crownlands,Blackwater Bay,Matthos Seaworth
1967,2,9,12,0:15:23,0:15:41,The Crownlands,Blackwater Bay,
1968,2,9,13,0:15:42,0:15:46,The Crownlands,Blackwater Bay,Stannis Baratheon
1969,2,9,14,0:15:46,0:16:22,The Crownlands,King's Landing,Tyrion Lannister
1970,2,9,14,0:15:46,0:16:22,The Crownlands,King's Landing,Bronn
1971,2,9,14,0:15:46,0:16:22,The Crownlands,King's Landing,Podrick Payne
1972,2,9,15,0:16:22,0:16:47,The Crownlands,King's Landing,Sansa Stark
1973,2,9,15,0:16:22,0:16:47,The Crownlands,King's Landing,Shae
1974,2,9,15,0:16:22,0:16:47,The Crownlands,King's Landing,Tyrion Lannister
1975,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,Sansa Stark
1976,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,Shae
1977,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,Tyrion Lannister
1978,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,Joffrey Baratheon
1979,2,9,16,0:16:47,0:17:13,The Crownlands,King's Landing,Sandor Clegane
1980,2,9,17,0:17:13,0:17:15,The Crownlands,King's Landing,Podrick Payne
1981,2,9,17,0:17:13,0:17:15,The Crownlands,King's Landing,Shae
1982,2,9,17,0:17:13,0:17:15,The Crownlands,King's Landing,Tyrion Lannister
1983,2,9,18,0:17:15,0:18:18,The Crownlands,King's Landing,Joffrey Baratheon
1984,2,9,18,0:17:15,0:18:18,The Crownlands,King's Landing,Sandor Clegane
1985,2,9,18,0:17:15,0:18:18,The Crownlands,King's Landing,Sansa Stark
1986,2,9,19,0:18:18,0:18:40,The Crownlands,King's Landing,Sansa Stark
1987,2,9,19,0:18:18,0:18:40,The Crownlands,King's Landing,Shae
1988,2,9,20,0:18:40,0:18:46,The Crownlands,King's Landing,
1989,2,9,21,0:18:46,0:19:02,The Crownlands,King's Landing,Joffrey Baratheon
1990,2,9,21,0:18:46,0:19:02,The Crownlands,King's Landing,Sandor Clegane
1991,2,9,21,0:18:46,0:19:02,The Crownlands,King's Landing,Lancel Lannister
1992,2,9,22,0:19:02,0:19:12,The Crownlands,King's Landing,Tyrion Lannister
1993,2,9,22,0:19:02,0:19:12,The Crownlands,King's Landing,Podrick Payne
1994,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,Tyrion Lannister
1995,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,Podrick Payne
1996,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,Joffrey Baratheon
1997,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,Sandor Clegane
1998,2,9,23,0:19:12,0:20:12,The Crownlands,King's Landing,Lancel Lannister
1999,2,9,24,0:20:12,0:20:34,The Crownlands,Blackwater Bay,Davos Seaworth
2000,2,9,24,0:20:12,0:20:34,The Crownlands,Blackwater Bay,Matthos Seaworth
2001,2,9,25,0:20:34,0:20:44,The Crownlands,King's Landing,Cersei Lannister
2002,2,9,25,0:20:34,0:20:44,The Crownlands,King's Landing,Tommen Baratheon
2003,2,9,25,0:20:34,0:20:44,The Crownlands,King's Landing,Ilyn Payne
2004,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,Cersei Lannister
2005,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,Tommen Baratheon
2006,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,Ilyn Payne
2007,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,Sansa Stark
2008,2,9,26,0:20:44,0:21:05,The Crownlands,King's Landing,Shae
2009,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,Cersei Lannister
2010,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,Sansa Stark
2011,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,Shae
2012,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,Ilyn Payne
2013,2,9,27,0:21:05,0:21:52,The Crownlands,King's Landing,Tommen Baratheon
2014,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Cersei Lannister
2015,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Sansa Stark
2016,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Shae
2017,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Ilyn Payne
2018,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Tommen Baratheon
2019,2,9,28,0:21:52,0:22:20,The Crownlands,King's Landing,Mandon Moore
2020,2,9,29,0:22:20,0:22:34,The Crownlands,King's Landing,Cersei Lannister
2021,2,9,29,0:22:20,0:22:34,The Crownlands,King's Landing,Sansa Stark
2022,2,9,30,0:22:34,0:22:39,The Crownlands,King's Landing,
2023,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Sandor Clegane
2024,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Lancel Lannister
2025,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Podrick Payne
2026,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Joffrey Baratheon
2027,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Tyrion Lannister
2028,2,9,31,0:22:39,0:22:57,The Crownlands,King's Landing,Captain of the Archers
2029,2,9,32,0:22:57,0:23:01,The Crownlands,King's Landing,
2030,2,9,33,0:23:01,0:23:06,The Crownlands,Blackwater Bay,Stannis Baratheon
2031,2,9,34,0:23:06,0:23:22,The Crownlands,King's Landing,Lancel Lannister
2032,2,9,34,0:23:06,0:23:22,The Crownlands,King's Landing,Captain of the Archers
2033,2,9,34,0:23:06,0:23:22,The Crownlands,King's Landing,Joffrey Baratheon
2034,2,9,34,0:23:06,0:23:22,The Crownlands,King's Landing,Tyrion Lannister
2035,2,9,35,0:23:22,0:23:25,The Crownlands,King's Landing,
2036,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,Joffrey Baratheon
2037,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,Podrick Payne
2038,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,Captain of the Archers
2039,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,Lancel Lannister
2040,2,9,36,0:23:25,0:23:31,The Crownlands,King's Landing,Tyrion Lannister
2041,2,9,37,0:23:31,0:24:13,The Crownlands,Blackwater Bay,Matthos Seaworth
2042,2,9,37,0:23:31,0:24:13,The Crownlands,Blackwater Bay,Davos Seaworth
2043,2,9,38,0:24:13,0:24:17,The Crownlands,King's Landing,Hallyne
2044,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,Tyrion Lannister
2045,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,Hallyne
2046,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,Joffrey Baratheon
2047,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,Podrick Payne
2048,2,9,39,0:24:17,0:24:26,The Crownlands,King's Landing,Sandor Clegane
2049,2,9,40,0:24:26,0:24:45,The Crownlands,Blackwater Bay,Matthos Seaworth
2050,2,9,40,0:24:26,0:24:45,The Crownlands,Blackwater Bay,Davos Seaworth
2051,2,9,41,0:24:45,0:24:47,The Crownlands,King's Landing,Tyrion Lannister
2052,2,9,41,0:24:45,0:24:47,The Crownlands,King's Landing,Hallyne
2053,2,9,42,0:24:47,0:24:50,The Crownlands,King's Landing,Bronn
2054,2,9,43,0:24:50,0:24:51,The Crownlands,King's Landing,Tyrion Lannister
2055,2,9,43,0:24:50,0:24:51,The Crownlands,King's Landing,Hallyne
2056,2,9,43,0:24:50,0:24:51,The Crownlands,King's Landing,Joffrey Baratheon
2057,2,9,43,0:24:50,0:24:51,The Crownlands,King's Landing,Podrick Payne
2058,2,9,44,0:24:51,0:24:58,The Crownlands,King's Landing,Bronn
2059,2,9,45,0:24:58,0:25:16,The Crownlands,Blackwater Bay,Matthos Seaworth
2060,2,9,45,0:24:58,0:25:16,The Crownlands,Blackwater Bay,Davos Seaworth
2061,2,9,45,0:24:58,0:25:16,The Crownlands,Blackwater Bay,Stannis Baratheon
2062,2,9,46,0:25:16,0:25:20,The Crownlands,King's Landing,
2063,2,9,47,0:25:20,0:25:24,The Crownlands,King's Landing,Tyrion Lannister
2064,2,9,47,0:25:20,0:25:24,The Crownlands,King's Landing,Hallyne
2065,2,9,47,0:25:20,0:25:24,The Crownlands,King's Landing,Joffrey Baratheon
2066,2,9,47,0:25:20,0:25:24,The Crownlands,King's Landing,Sandor Clegane
2067,2,9,48,0:25:24,0:25:31,The Crownlands,King's Landing,
2068,2,9,49,0:25:31,0:25:36,The Crownlands,King's Landing,Bronn
2069,2,9,50,0:25:36,0:25:43,The Crownlands,King's Landing,
2070,2,9,51,0:25:43,0:25:44,The Crownlands,King's Landing,Tyrion Lannister
2071,2,9,51,0:25:43,0:25:44,The Crownlands,King's Landing,Hallyne
2072,2,9,51,0:25:43,0:25:44,The Crownlands,King's Landing,Joffrey Baratheon
2073,2,9,51,0:25:43,0:25:44,The Crownlands,King's Landing,Podrick Payne
2074,2,9,52,0:25:44,0:26:09,The Crownlands,King's Landing,
2075,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,Sandor Clegane
2076,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,Tyrion Lannister
2077,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,Hallyne
2078,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,Joffrey Baratheon
2079,2,9,53,0:26:09,0:26:22,The Crownlands,King's Landing,Podrick Payne
2080,2,9,54,0:26:22,0:26:25,The Crownlands,King's Landing,
2081,2,9,55,0:26:25,0:26:33,The Crownlands,Blackwater Bay,Stannis Baratheon
2082,2,9,56,0:26:33,0:26:43,The Crownlands,King's Landing,
2083,2,9,57,0:26:43,0:27:26,The Crownlands,Blackwater Bay,Stannis Baratheon
2084,2,9,58,0:27:26,0:27:47,The Crownlands,King's Landing,Dontos Hollard
2085,2,9,58,0:27:26,0:27:47,The Crownlands,King's Landing,Cersei Lannister
2086,2,9,58,0:27:26,0:27:47,The Crownlands,King's Landing,Sansa Stark
2087,2,9,59,0:27:47,0:30:39,The Crownlands,King's Landing,Cersei Lannister
2088,2,9,59,0:27:47,0:30:39,The Crownlands,King's Landing,Sansa Stark
2089,2,9,60,0:30:39,0:30:42,The Crownlands,King's Landing,Cersei Lannister
2090,2,9,60,0:30:39,0:30:42,The Crownlands,King's Landing,Sansa Stark
2091,2,9,60,0:30:39,0:30:42,The Crownlands,King's Landing,Shae
2092,2,9,61,0:30:42,0:31:05,The Crownlands,King's Landing,Cersei Lannister
2093,2,9,61,0:30:42,0:31:05,The Crownlands,King's Landing,Sansa Stark
2094,2,9,62,0:31:05,0:31:20,The Crownlands,King's Landing,
2095,2,9,63,0:31:20,0:31:24,The Crownlands,King's Landing,Stannis Baratheon
2096,2,9,64,0:31:24,0:31:47,The Crownlands,King's Landing,Tyrion Lannister
2097,2,9,64,0:31:24,0:31:47,The Crownlands,King's Landing,Sandor Clegane
2098,2,9,64,0:31:24,0:31:47,The Crownlands,King's Landing,Joffrey Baratheon
2099,2,9,64,0:31:24,0:31:47,The Crownlands,King's Landing,Captain of the Archers
2100,2,9,65,0:31:47,0:31:55,The Crownlands,King's Landing,Podrick Payne
2101,2,9,65,0:31:47,0:31:55,The Crownlands,King's Landing,Tyrion Lannister
2102,2,9,66,0:31:55,0:32:07,The Crownlands,King's Landing,Sandor Clegane
2103,2,9,66,0:31:55,0:32:07,The Crownlands,King's Landing,Lancel Lannister
2104,2,9,66,0:31:55,0:32:07,The Crownlands,King's Landing,Captain of the Archers
2105,2,9,67,0:32:07,0:32:10,The Crownlands,King's Landing,
2106,2,9,68,0:32:10,0:32:13,The Crownlands,King's Landing,Stannis Baratheon
2107,2,9,69,0:32:13,0:32:24,The Crownlands,King's Landing,Captain of the Archers
2108,2,9,70,0:32:24,0:32:33,The Crownlands,King's Landing,Stannis Baratheon
2109,2,9,71,0:32:33,0:32:37,The Crownlands,King's Landing,Captain of the Archers
2110,2,9,72,0:32:37,0:32:46,The Crownlands,King's Landing,
2111,2,9,73,0:32:46,0:32:51,The Crownlands,King's Landing,Captain of the Archers
2112,2,9,74,0:32:50,0:32:55,The Crownlands,King's Landing,
2113,2,9,75,0:32:55,0:32:57,The Crownlands,King's Landing,Tyrion Lannister
2114,2,9,75,0:32:55,0:32:57,The Crownlands,King's Landing,Joffrey Baratheon
2115,2,9,75,0:32:55,0:32:57,The Crownlands,King's Landing,Hallyne
2116,2,9,75,0:32:55,0:32:57,The Crownlands,King's Landing,Podrick Payne
2117,2,9,76,0:32:57,0:33:07,The Crownlands,King's Landing,
2118,2,9,77,0:33:07,0:33:10,The Crownlands,King's Landing,Stannis Baratheon
2119,2,9,78,0:33:10,0:33:15,The Crownlands,King's Landing,
2120,2,9,79,0:33:15,0:33:17,The Crownlands,King's Landing,Tyrion Lannister
2121,2,9,79,0:33:15,0:33:17,The Crownlands,King's Landing,Joffrey Baratheon
2122,2,9,79,0:33:15,0:33:17,The Crownlands,King's Landing,Hallyne
2123,2,9,79,0:33:15,0:33:17,The Crownlands,King's Landing,Podrick Payne
2124,2,9,80,0:33:17,0:33:25,The Crownlands,King's Landing,
2125,2,9,81,0:33:25,0:33:29,The Crownlands,King's Landing,Stannis Baratheon
2126,2,9,82,0:33:29,0:33:35,The Crownlands,King's Landing,
2127,2,9,83,0:33:35,0:33:40,The Crownlands,King's Landing,Stannis Baratheon
2128,2,9,84,0:33:40,0:33:49,The Crownlands,King's Landing,Sandor Clegane
2129,2,9,84,0:33:40,0:33:49,The Crownlands,King's Landing,Lancel Lannister
2130,2,9,85,0:33:49,0:34:00,The Crownlands,King's Landing,
2131,2,9,86,0:34:00,0:34:20,The Crownlands,King's Landing,Sandor Clegane
2132,2,9,86,0:34:00,0:34:20,The Crownlands,King's Landing,Lancel Lannister
2133,2,9,87,0:34:20,0:35:00,The Crownlands,King's Landing,Cersei Lannister
2134,2,9,87,0:34:20,0:35:00,The Crownlands,King's Landing,Tommen Baratheon
2135,2,9,87,0:34:20,0:35:00,The Crownlands,King's Landing,Sansa Stark
2136,2,9,87,0:34:20,0:35:00,The Crownlands,King's Landing,Shae
2137,2,9,88,0:35:00,0:36:22,The Crownlands,King's Landing,Cersei Lannister
2138,2,9,88,0:35:00,0:36:22,The Crownlands,King's Landing,Sansa Stark
2139,2,9,88,0:35:00,0:36:22,The Crownlands,King's Landing,Shae
2140,2,9,89,0:36:22,0:37:09,The Crownlands,King's Landing,Cersei Lannister
2141,2,9,89,0:36:22,0:37:09,The Crownlands,King's Landing,Sansa Stark
2142,2,9,89,0:36:22,0:37:09,The Crownlands,King's Landing,Shae
2143,2,9,89,0:36:22,0:37:09,The Crownlands,King's Landing,Lancel Lannister
2144,2,9,90,0:37:09,0:37:33,The Crownlands,King's Landing,Cersei Lannister
2145,2,9,90,0:37:09,0:37:33,The Crownlands,King's Landing,Sansa Stark
2146,2,9,90,0:37:09,0:37:33,The Crownlands,King's Landing,Ilyn Payne
2147,2,9,91,0:37:33,0:38:32,The Crownlands,King's Landing,Sandor Clegane
2148,2,9,91,0:37:33,0:38:32,The Crownlands,King's Landing,Bronn
2149,2,9,92,0:38:32,0:38:34,The Crownlands,King's Landing,
2150,2,9,93,0:38:34,0:38:36,The Crownlands,King's Landing,Stannis Baratheon
2151,2,9,94,0:38:36,0:38:44,The Crownlands,King's Landing,
2152,2,9,95,0:38:44,0:39:09,The Crownlands,King's Landing,Stannis Baratheon
2153,2,9,96,0:39:09,0:39:36,The Crownlands,King's Landing,Joffrey Baratheon
2154,2,9,96,0:39:09,0:39:36,The Crownlands,King's Landing,Captain of the Archers
2155,2,9,96,0:39:09,0:39:36,The Crownlands,King's Landing,Sandor Clegane
2156,2,9,96,0:39:09,0:39:36,The Crownlands,King's Landing,Singing Lannister Soldier
2157,2,9,97,0:39:36,0:40:21,The Crownlands,King's Landing,Sandor Clegane
2158,2,9,97,0:39:36,0:40:21,The Crownlands,King's Landing,Tyrion Lannister
2159,2,9,97,0:39:36,0:40:21,The Crownlands,King's Landing,Joffrey Baratheon
2160,2,9,98,0:40:21,0:41:26,The Crownlands,King's Landing,
2161,2,9,99,0:41:26,0:42:14,The Crownlands,King's Landing,Joffrey Baratheon
2162,2,9,99,0:41:26,0:42:14,The Crownlands,King's Landing,Lancel Lannister
2163,2,9,99,0:41:26,0:42:14,The Crownlands,King's Landing,Tyrion Lannister
2164,2,9,99,0:41:26,0:42:14,The Crownlands,King's Landing,Mandon Moore
2165,2,9,100,0:42:14,0:42:19,The Crownlands,King's Landing,
2166,2,9,101,0:42:19,0:43:16,The Crownlands,King's Landing,Tyrion Lannister
2167,2,9,101,0:42:19,0:43:16,The Crownlands,King's Landing,Podrick Payne
2168,2,9,101,0:42:19,0:43:16,The Crownlands,King's Landing,Mandon Moore
2169,2,9,101,0:42:19,0:43:16,The Crownlands,King's Landing,Singing Lannister Soldier
2170,2,9,102,0:43:16,0:43:21,The Crownlands,King's Landing,
2171,2,9,103,0:43:21,0:43:46,The Crownlands,King's Landing,Tyrion Lannister
2172,2,9,103,0:43:21,0:43:46,The Crownlands,King's Landing,Mandon Moore
